section,display_name,part_file,flags,m11,m12,m13,m21,m22,m23,m31,m32,m33,offx,offy,offz,raw_tail,source_line
LHANDA,Cup with Bar Handle,38014.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,-16.0,,2624
LHANDA,Cutlery Fork,79741.DAT,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,8.0,0.0,,2625
LHANDA,Dagger,88288.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2626
LHANDA,Dagger with Pearl Light Gray Blade,88288P01.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2627
LHANDA,Dinner Plate,6256.dat,0.0,0.0954045,-0.866025,-0.490814,0.981627,0.0,0.190809,-0.165245,-0.5,0.850114,7.0,-5.0,-26.0,,2628
LHANDA,Dinner Plate with Metallic Light Blue Swirl Pattern,6256PH1.DAT,0.0,0.0954045,-0.866025,-0.490814,0.981627,0.0,0.190809,-0.165245,-0.5,0.850114,7.0,-5.0,-26.0,,2631
LHANDA,Drone Body with  4 Arms,66967.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.0,0.0,,2632
LHANDA,Dynamite Sticks Bundle,64728.dat,0.0,0.5,0.0,0.866025,0.0,1.0,0.0,-0.866025,0.0,0.5,0.0,-28.0,-9.0,,2633
LHANDA,Electric Guitar Classic,11640.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,40.0,0.0,,2634
LHANDA,Electric Guitar V Shape,93564.dat,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,,2636
LHANDA,"Electric Guitar V Shape, Silver Strings, White Body",93564P01.dat,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,,2637
LHANDA,"Electric Guitar V Shape, Black Strings, DkPink Lightning",93564P02.dat,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,,2638
LHANDA,Feeding Bottle,6206.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,-20.0,,2639
LHANDA,Figure Club,60659.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,2640
LHANDA,Figure Flask with Handle,4429.DAT,0.0,1.0,0.0,0.0,0.0,0.965926,-0.258819,0.0,0.258819,0.965926,0.0,-20.0,-30.0,,2641
LHANDA,Flail,59232.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,,2642
LHANDA,Food Apple,33051.dat,0.0,0.857167,0.515038,0.0,-0.515038,0.857167,0.0,0.0,0.0,1.0,14.0,33.0,0.0,,2643
LHANDA,Food Banana,33085.dat,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2644
LHANDA,Food Bread Bun,25386.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2645
LHANDA,Food Carrot,33172.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-50.0,0.0,,2646
LHANDA,Food Carrot Top,33183.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,,2647
LHANDA,Food Carrot with Bright_Green Leaves,33172c02.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,,2648
LHANDA,Food Carrot with Green Leaves,33172c01.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,,2649
LHANDA,Food Cherry,22667.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-11.0,0.0,,2650
LHANDA,Food Croissant with Flat Ends,67338.DAT,0.0,0.0,1.0,0.0,-0.819152,0.0,0.573576,0.573576,0.0,0.819152,4.0,-27.0,-9.0,,2651
LHANDA,Food Croissant with Round Ends,33125.dat,0.0,0.0,1.0,0.0,-0.819152,0.0,0.573576,0.573576,0.0,0.819152,4.0,-27.0,-9.0,,2652
LHANDA,Food Corn,1411.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,2653
LHANDA,Food Corn on the Cob with Yellow Corn Pattern,1411P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,2654
LHANDA,Food Cupcake,79743.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-18.0,0.0,,2655
LHANDA,Food Cupcake with Hollow Stud,65468D.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-18.0,0.0,,2656
LHANDA,Food French Bread,4342.dat,0.0,0.0,-0.292372,0.956305,1.0,0.0,0.0,0.0,0.956305,0.292372,4.5,0.0,5.0,,2657
LHANDA,Food Ice Cream Cone,33120.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,2658
LHANDA,Food Peach,5234.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,,2659
LHANDA,Food Pie with Cream Filling,93568.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2660
LHANDA,Food Pie with White Cream Filling Pattern,93568P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2661
LHANDA,Food Pie with Yellow Cream Filling Pattern,93568P02.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2662
LHANDA,Food Popsicle,30222.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,,2663
LHANDA,Food Pretzel,10170.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2664
LHANDA,Food Sausage,33078.dat,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2665
LHANDA,Food Turkey Leg,33057.dat,0.0,0.0,0.985,-0.174,0.0,0.174,0.985,1.0,0.0,0.0,9.0,-24.0,-1.0,,2666
LHANDA,Friends Access. Bag Round with Ruffle,93090.DAT,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-28.0,,2667
LHANDA,Friends Access. Bag Round w. Bright Pink Ruffle Pattern,93090P01.DAT,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-28.0,,2668
LHANDA,Friends Access. Bag Round w. Dark Pink Ruffle Pattern,93090P02.DAT,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-28.0,,2669
LHANDA,Friends Access. Bag Round w. Light Aqua Ruffle Pattern,93090P03.DAT,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-28.0,,2670
LHANDA,Friends Access. Basket,93092.DAT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-15.0,-2.0,-29.0,,2671
LHANDA,Friends Access. Comb with Handle and  3 Hearts,96482.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,,2672
LHANDA,Friends Access. Cupcake Case,97784.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,,2673
LHANDA,Friends Access. Cutlery Fork,97781.DAT,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,,2674
LHANDA,Friends Access. Cutlery Knife,97782.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,,2675
LHANDA,Friends Access. Cutlery Spoon,34173.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2676
LHANDA,Friends Access. Dish Rectangular,97785.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0,0.0,,2677
LHANDA,Friends Access. Dish Round  2.7 x  2.7,97783.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0,0.0,,2678
LHANDA,Friends Access. Frying Pan,97790.DAT,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-56.0,-12.0,,2679
LHANDA,Friends Access. Hair Brush with Heart on Reverse,96480.DAT,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,,2680
LHANDA,Friends Access. Hair Dryer,96484.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,,2681
LHANDA,Friends Access. Hand Mirror with Heart on Reverse,96488.DAT,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,9.0,0.0,,2682
LHANDA,Friends Access. Handbag with Zipper,93091.DAT,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,,2684
LHANDA,Friends Access. Hand-held Food Mixer,97793.DAT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-3.0,0.0,,2686
LHANDA,Friends Access. Key Ornamented with Stud,19118.DAT,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.5,0.0,,2687
LHANDA,Friends Access. Lipstick (Complete),93094a.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,2691
LHANDA,Friends Access. Medical Clipboard,98393B.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2692
LHANDA,Friends Access. Medical Feeding Bottle,98393F.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.0,-4.0,,2693
LHANDA,Friends Access. Medical Ice Pack,98393G.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,2694
LHANDA,Friends Access. Medical Otoscope,98393C.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,,2695
LHANDA,Friends Access. Medical Pen,98393J.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,,2696
LHANDA,Friends Access. Medical Syringe,98393I.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,,2697
LHANDA,Friends Access. Medical Spoon,98393E.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,,2698
LHANDA,Friends Access. Mixing Bowl,97791.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0,0.0,,2699
LHANDA,Friends Access. School Bag,11245.DAT,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-4.0,0.0,-38.0,,2700
LHANDA,Friends Access. Spatula with  3 Holes,97787.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,,2702
LHANDA,Frypan,4528.dat,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-4.0,-24.0,0.0,,2703
LHANDA,Game Controller,65080.DAT,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,,2704
LHANDA,Game Controller with Black Handle and Buttons Pattern,65080P02.DAT,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,,2705
LHANDA,Game Controller with Red Handle and Buttons Pattern,65080P01.DAT,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,,2706
LHANDA,Goblet,2343.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-26.0,0.0,,2707
LHANDA,Goblet with Hollow Stem,6269.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-26.0,0.0,,2708
LHANDA,"Gun Blaster with Studs on Sides, Bottom and Front",44709.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2709
LHANDA,Gun Flintlock Pistol,2562.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,,2710
LHANDA,Gun Laser Kryptonian,13952.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,2711
LHANDA,Gun Laser Pistol with Trapezoidal Heat Diffusers,87993.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.0,0.0,,2712
LHANDA,Gun Laser Pistol with Rounded Heat Diffusers,13608.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2713
LHANDA,Gun Long Blaster,57899.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-20.0,0.0,,2714
LHANDA,Gun Musket,2561.dat,0.0,0.0,0.707,0.707,0.0,0.707,-0.707,-1.0,0.0,0.0,-25.1,-33.7,0.0,,2715
LHANDA,Gun Pistol Two Barrel,95199.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,2716
LHANDA,Gun Revolver,30132.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,,2717
LHANDA,Gun Rifle,30141.dat,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-8.0,0.0,,2718
LHANDA,Gun Semiautomatic Pistol,55707a.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-20.0,0.0,,2719
LHANDA,Gun Shooting Blaster with Dark Bluish Grey Trigger,15391c01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,,2720
LHANDA,Gun Shooting Blaster with Trigger and TrOrange Projectile,15391C02.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,,2721
LHANDA,Gun Short Blaster,62885.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2722
LHANDA,Gun Small Blaster with Telescopic Sight,92738.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2723
LHANDA,Gun SW Short Blaster,58247.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,,2724
LHANDA,Gun SW Small Blaster DC-17,61190a.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,,2725
LHANDA,"Gun with Round Heat Diffusers, Fin and Spherical Emitter",29601.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,,2726
LHANDA,Hairbrush with Long Handle,3852A.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-10.0,0.0,,2727
LHANDA,Hairbrush with Short Handle,3852B.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-6.0,0.0,,2728
LHANDA,Hand Armour with Two Studs,15407.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0,-10.0,,2729
LHANDA,Hand Fan,93553.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,2730
LHANDA,Hand Gorilla Fist,11092.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,2731
LHANDA,Hand Truck (Shortcut),2495c01.dat,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,22.0,-4.0,-58.0,,2732
LHANDA,Handcuffs,61482.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,16.0,12.0,,2733
LHANDA,Harpoon,57467.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,,2734
LHANDA,Harpoon with Smooth Bar,18041.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,,2735
LHANDA,Hockey Stick with 1.1 L Bar,93559.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,,2736
LHANDA,Hockey Stick with 3.6 L Bar,64000.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,,2737
LHANDA,Hose Nozzle with Side String Hole,58367.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,2738
LHANDA,Hose Nozzle with Side String Hole Simplified,60849.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,2739
LHANDA,Hourglass,23945.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-40.0,0.0,,2740
LHANDA,Hourglass with TransClear Housing Pattern,23945P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-40.0,0.0,,2741
LHANDA,Ice Axe,30193.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,2742
LHANDA,Ice Axe with 3-Rib Handle,18738.DAT,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,2743
LHANDA,Jackhammer,30228.dat,0.0,0.326,0.0,0.946,-0.899,-0.309,0.31,0.292,-0.951,0.101,2.5,-18.5,11.0,,2744
LHANDA,Key,40359A.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,2745
LHANDA,Knife,44658.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,2746
LHANDA,Knife with Flat Hilt End,95054.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,,2747
LHANDA,Ladle,4337.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-36.0,0.0,,2748
LHANDA,Lantern,37776.DAT,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,,2749
LHANDA,Lantern Spherical with Large Round Handle,65581.DAT,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,,2750
LHANDA,Lasso,99253.DAT,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2751
LHANDA,Life Ring,30340.dat,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-4.0,16.0,-21.0,,2752
LHANDA,Lifeguard Float,90395.DAT,0.0,0.34202,0.939693,0.0,0.0,0.0,-1.0,-0.939693,0.34202,0.0,3.0,20.0,-9.2,,2753
LHANDA,Lightning,59233.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,2754
LHANDA,Lightning with Marbled Medium Lilac Pattern,59233P03.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,2755
LHANDA,Lightning with Marbled Trans Bright Green Pattern,59233P02.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,2756
LHANDA,Lightning with Marbled Trans Purple Pattern,59233P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,2757
LHANDA,Lightsaber Chrome Silver - 1 Side On,577Bc01.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-20.0,0.0,,2758
LHANDA,Lightsaber Chrome Silver - 2 Sides On,577Bc02.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-20.0,0.0,,2759
LHANDA,Lightsaber Hilt Short Curved,61199.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-13.6,0.0,,2760
LHANDA,Lightsabre Hilt with Bend,42114.DAT,0.0,1.0,0.0,0.0,0.0,0.930418,-0.366501,0.0,0.366501,0.930418,0.0,-19.5,-2.2,,2762
LHANDA,Lightsaber Hilt with Bottom Ring,577B.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-20.0,0.0,,2763
LHANDA,Lightsaber Hilt with Round Guard,18673.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-16.0,0.0,,2764
LHANDA,Lightsaber Hilt with Steep Sloping Fingers,23306.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-20.0,0.0,,2767
LHANDA,Lightsaber with Bend Chrome Silver - 1 Side On,42114C01.DAT,0.0,1.0,0.0,0.0,0.0,0.930418,-0.366501,0.0,0.366501,0.930418,0.0,-19.5,-2.2,,2769
LHANDA,Lightsaber with Bend Chrome Silver - 2 Sides On,42114C02.DAT,0.0,1.0,0.0,0.0,0.0,0.930418,-0.366501,0.0,0.366501,0.930418,0.0,-19.5,-2.2,,2770
LHANDA,Long Bow with Arrow,93231.dat,0.0,0.966,0.0,-0.259,0.0,1.0,0.0,0.259,0.0,0.966,0.0,-11.0,0.0,,2774
LHANDA,Loudhailer,4349.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-16.0,0.0,,2775
LHANDA,Loudhailer with Orange Stripe Pattern,4349P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-16.0,0.0,,2776
LHANDA,Machete,29109.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2777
LHANDA,Machine Gun with Drum Magazine,55707b.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-16.0,0.0,,2778
LHANDA,Magic Wand,6124.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,,2779
LHANDA,Maracas,90508.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2780
LHANDA,Maracas with Green Border,90508P01.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2781
LHANDA,Medical Thermometer,98393D.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-26.0,-5.0,,2782
LHANDA,Megaphone,39144.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-16.0,0.0,,2783
LHANDA,Megaphone with Red Firefighter Logo on Two Sides Pattern,39144P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-16.0,0.0,,2784
LHANDA,Metal Detector,4479A.DAT,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-23.0,0.0,,2785
LHANDA,Metal Detector without Stud on Search Head,93106.DAT,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-23.0,0.0,,2786
LHANDA,Microphone,90370.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,2787
LHANDA,Microphone with Black Top Half Sphere Pattern,90370P04.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,2788
LHANDA,Microphone with Metallic Gold Top Half Sphere Pattern,90370P03.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,2789
LHANDA,Microphone with Metallic Gold Top Pattern,90370P02.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,2790
LHANDA,Microphone with Metallic Silver Top Half Sphere Pattern,90370P05.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,2791
LHANDA,Microphone with Metallic Silver Top Pattern,90370p01.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,2792
LHANDA,Mug,33054.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0,-20.0,,2793
LHANDA,Oil Lamp,98383.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,-20.0,,2794
LHANDA,Pharaoh's Staff with Forked End,93252.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-42.0,0.0,,2795
LHANDA,Paint Brush,93552.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,2796
LHANDA,Paint Brush with Full Blue Tip Pattern,93552P06.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,2797
LHANDA,Paint Brush with Full Green Tip Pattern,93552P04.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,2798
LHANDA,Paint Brush with Full Orange Tip Pattern,93552P05.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2799
LHANDA,Paint Brush with Half Orange Tip Pattern,93552P03.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,2800
LHANDA,Paint Brush with Silver Ring and Half Green Tip Pattern,93552P01.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,2801
LHANDA,Paint Brush with Silver Ring and Half Medium Azure Tip Pattern,93552P02.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,2802
